time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-1.4310583572161162,-0.9227407303954666,23.76313882970621,6.18397487802137,6.239762876617377,0.0,-0.4114264410367995,-1.1566536792479303,6.337461372064358,-0.11106967679063061,-0.06142712928708772,0.0,460.49260736365505,459.78551039010176,459.8184241184695,458.2295516999464
3.840000000000003,-1.4550987135809652,-0.9936608776765401,24.140714015009912,6.178012319207253,6.2364074336626025,0.0,-0.38963708780066814,-1.2078625172525086,6.24876906185353,-0.08270746401822722,-0.04672356236259971,0.0,414.6074105255599,415.89513193699423,414.32259474610333,416.7995859961439
3.900000000000003,-1.4776087559842188,-1.068129232549656,24.5166186941057,6.173435188639914,6.233573302994873,0.0,-0.3604453527273848,-1.2748340285434514,6.28109902618116,-0.06582374988231761,-0.04827923949553793,0.0,453.4799585022485,453.35365902529827,453.746439791125,455.0955611028611
3.960000000000003,-1.4982633550028372,-1.1468087466338879,24.895440096925434,6.169804858449734,6.230464296522154,0.0,-0.327768402782084,-1.3481437499657212,6.345812386941398,-0.05156703612589624,-0.06004197962443622,0.0,464.5013156040011,463.5761017151598,464.3605891743168,465.47536000408047
4.020000000000002,-1.5169730691738315,-1.2297881521178091,25.276656863016985,6.1665857099783,6.2274399775493166,0.0,-0.2955996545257415,-1.4181127128873445,6.361224451585106,-0.058186840195307614,-0.035967664468164795,0.0,449.55859683120474,451.50376778463215,450.0989814512751,449.56091791954674
4.080000000000001,-1.5334318204076904,-1.3175880716159005,25.663547537850203,6.162914858574862,6.225406303031708,0.0,-0.252842662570868,-1.5088408345755455,6.5340174541591,-0.06796232586423186,-0.030041818551470825,0.0,496.78340898021423,497.21747890249515,498.5711370235586,497.85400494460583
4.14,-1.5473891039074705,-1.410693117194173,26.058931361646554,6.159438844659817,6.2245180631478085,0.0,-0.21230667896625827,-1.5949709647262318,6.644664219343554,-0.04305358344433924,0.005275754190443384,0.0,480.1576493718529,482.8301287992597,481.13930716071303,483.0196168616329
4.199999999999998,-1.5592607235749552,-1.5082768798816013,26.454857786769036,6.156897649254365,6.224624573854957,0.0,-0.18339485550316958,-1.6580851947990842,6.553318894344369,-0.040988533888014274,-0.006353538917746829,0.0,420.93472151424544,419.9268363042803,419.15981807421633,419.33819887848455
4.259999999999997,-1.568938280390028,-1.6106738395781568,26.85302849663256,6.154212216827695,6.223916116942359,0.0,-0.13918827593850497,-1.7553165139028026,6.717941671441141,-0.053622082158784924,-0.025899240590559574,0.0,499.4828237478051,498.05515297490587,497.87226043118073,496.9459216092639
4.319999999999996,-1.5762497452830955,-1.7183030806785353,27.25593755671147,6.15177059189099,6.222581833047382,0.0,-0.10439985364141542,-1.8325756882197204,6.712269990841653,-0.02277339648195814,-0.015771226026305686,0.0,448.6484355247697,449.4701807511962,448.20147389969077,450.7012211842745
4.379999999999995,-1.581525602986543,-1.8304490545370982,27.657284040641493,6.150311640968834,6.221550059335176,0.0,-0.07136405976962812,-1.905788557880978,6.666119891596988,-0.027594010368707927,-0.020210266702394862,0.0,436.7202331504486,436.34978677071445,436.5472357906857,436.1446011522203
4.439999999999993,-1.5846001559898728,-1.9474470713181993,28.059061282879906,6.148429446140614,6.220262227696264,0.0,-0.031022588694639308,-1.9942807538495466,6.725975691195296,-0.04025626857934074,-0.024096676916372458,0.0,469.79837183439156,469.496885621571,469.53344735680236,468.54951600019564
4.499999999999992,-1.5855094566804475,-2.0691979749504874,28.460001398625874,6.145890198688848,6.218945378697292,0.0,0.0008486130873102248,-2.0643523386526867,6.639091058819847,-0.04680608900930961,-0.01796303516733815,0.0,422.65912213483506,423.1875237245613,424.6850465182378,424.1216348238247
4.559999999999991,-1.584303178710413,-2.195588131519534,28.858535895804746,6.143312866819313,6.21803098407495,0.0,0.03944519958573996,-2.1488990802855414,6.645212902705161,-0.03619479208147016,-0.010285121403750035,0.0,453.2205253146273,453.83746116309777,452.0406220332191,452.89411114178574
4.6199999999999894,-1.5806152738787906,-2.327421457506573,29.2596968035645,6.140760332581769,6.217381267548001,0.0,0.08351456605458786,-2.245723440003755,6.726183100888687,-0.059925300212551935,-0.011938364040750457,0.0,475.7367671206065,475.6102666097754,477.7757765522274,475.961643390515
4.679999999999988,-1.574506199435496,-2.46461422301181,29.66214496559241,6.136770448826889,6.216695461073602,0.0,0.12019125247855961,-2.3277201948423505,6.688811447408527,-0.08478520396327749,-0.010432499546750953,0.0,440.78355596747974,440.9081417742572,441.9521960746251,439.8942476180772
4.739999999999987,-1.5663561823433165,-2.6064255212149257,30.05979395399134,6.131728971610043,6.216370872288845,0.0,0.1515536057558588,-2.3997916266099426,6.566699266701931,-0.08254621160903328,0.00310802369991743,0.0,412.40035301899246,413.59507954460923,411.9377319131628,412.1293528086355
4.799999999999986,-1.5561223791931371,-2.753087573500874,30.453036531075306,6.126694960781359,6.216560593832533,0.0,0.18956262761188475,-2.4893937337314007,6.541326910709955,-0.08675381803019593,0.0032698188616164968,0.0,443.5039420495161,443.5171710762841,443.7522905943942,443.4008936591735
4.859999999999984,-1.5433353829959546,-2.905866341328369,30.84882442398673,6.121390996787149,6.217251003295885,0.0,0.23656960580623082,-2.6036794983730718,6.650697819289781,-0.09190972908257682,0.02429659111584711,0.0,483.36390508237434,484.94617136394055,486.1882095090017,485.79589249491085
4.919999999999983,-1.5280665020478958,-3.064831969565175,31.246347867647767,6.11584188298535,6.218609162534413,0.0,0.27229250879160677,-2.6956764469848884,6.600152693251923,-0.09366093499780476,0.01908917375450078,0.0,437.6307074787527,437.1969663596105,437.56587888355796,437.4126669749887
4.979999999999982,-1.5106297362823635,-3.22953195806916,31.641513433610086,6.110588037593907,6.219756576849022,0.0,0.30883927033016595,-2.7948138280886456,6.571952490518461,-0.07754279036021805,0.019192274469109927,0.0,444.134418432939,444.1428295169831,444.32011838736474,445.6334520299426
5.0399999999999805,-1.491021871466937,-3.4002687146760913,32.0349368902746,6.105647868730818,6.220359582712048,0.0,0.3446723869638233,-2.8968557408273834,6.542096331097361,-0.09423858734402364,-0.023236895444421663,0.0,445.9966051601049,442.5166905187219,444.80144597426033,443.4260143098042
